ds,p,perc_total_perf,q,cluster_imbalance_ratio,data_ratio,noise_ratio,acc,bacc,kappa,log_loss,clf
spam,0.0332,0.75,0.5,10,0.922,0.47,0.5011,0.0359,0.0332,1.5322,pdr
spam,0.0332,0.75,0.5,10,0.922,0.47,0.7053,0.4095,0.3988,0.748,kkmm
spam,0.0332,0.75,0.5,10,0.922,0.47,0.5163,0.0533,0.05,1.1433,kmm
spam,0.0332,0.75,0.6,10,0.922,0.34,0.7458,0.4861,0.4773,0.6297,irbl
spam,0.0332,0.75,0.6,10,0.922,0.34,0.7574,0.5103,0.5011,0.6028,irbl2
spam,0.0332,0.75,0.6,10,0.922,0.34,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.6,10,0.922,0.34,0.6075,0.2064,0.2007,1.2337,no_correction
spam,0.0332,0.75,0.6,10,0.922,0.34,0.6017,0.193,0.1879,1.5417,untrusted_only
spam,0.0332,0.75,0.6,10,0.922,0.34,0.6756,0.3193,0.3197,0.8555,kpdr
spam,0.0332,0.75,0.6,10,0.922,0.34,0.6155,0.2221,0.2162,1.2057,pdr
spam,0.0332,0.75,0.6,10,0.922,0.34,0.7777,0.5283,0.5316,0.6185,kkmm
spam,0.0332,0.75,0.6,10,0.922,0.34,0.6285,0.2455,0.2399,0.8753,kmm
spam,0.0332,0.75,0.7,10,0.922,0.2,0.7987,0.6177,0.5943,0.5508,irbl
spam,0.0332,0.75,0.7,10,0.922,0.2,0.8067,0.6379,0.6117,0.52,irbl2
spam,0.0332,0.75,0.7,10,0.922,0.2,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.7,10,0.922,0.2,0.7227,0.4498,0.4364,0.7918,no_correction
spam,0.0332,0.75,0.7,10,0.922,0.2,0.7205,0.4449,0.4318,0.9538,untrusted_only
spam,0.0332,0.75,0.7,10,0.922,0.2,0.7437,0.4876,0.476,0.7272,kpdr
spam,0.0332,0.75,0.7,10,0.922,0.2,0.7227,0.4504,0.4368,0.7743,pdr
spam,0.0332,0.75,0.7,10,0.922,0.2,0.8233,0.6396,0.6335,0.4903,kkmm
spam,0.0332,0.75,0.7,10,0.922,0.2,0.7285,0.4625,0.4485,0.6609,kmm
spam,0.0332,0.75,0.8,10,0.922,0.13,0.866,0.7326,0.7231,0.3566,irbl
spam,0.0332,0.75,0.8,10,0.922,0.13,0.8595,0.7161,0.7088,0.3753,irbl2
spam,0.0332,0.75,0.8,10,0.922,0.13,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.8,10,0.922,0.13,0.7987,0.5752,0.5771,0.6015,no_correction
spam,0.0332,0.75,0.8,10,0.922,0.13,0.7972,0.5741,0.5748,0.7241,untrusted_only
spam,0.0332,0.75,0.8,10,0.922,0.13,0.803,0.5875,0.5875,0.5606,kpdr
spam,0.0332,0.75,0.8,10,0.922,0.13,0.7958,0.5724,0.5724,0.5935,pdr
spam,0.0332,0.75,0.8,10,0.922,0.13,0.8675,0.7241,0.7229,0.391,kkmm
spam,0.0332,0.75,0.8,10,0.922,0.13,0.8052,0.5982,0.5945,0.504,kmm
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8892,0.7934,0.7737,0.2996,irbl
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8907,0.7951,0.7764,0.2974,irbl2
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8791,0.7812,0.7552,0.343,no_correction
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8747,0.7734,0.7467,0.3823,untrusted_only
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8783,0.778,0.7533,0.3166,kpdr
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8805,0.7861,0.7586,0.3269,pdr
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8943,0.7921,0.7815,0.3622,kkmm
spam,0.0332,0.75,0.9,10,0.922,0.08,0.8588,0.7336,0.7127,0.3676,kmm
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9537,0.901,0.9028,0.1332,irbl
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9529,0.8972,0.901,0.1372,irbl2
spam,0.0332,0.75,1.0,10,0.922,0.0,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,1.0,10,0.922,0.0,0.958,0.9133,0.9122,0.123,no_correction
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9551,0.9073,0.9061,0.1241,untrusted_only
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9544,0.9067,0.9047,0.1258,kpdr
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9537,0.9049,0.9031,0.1237,pdr
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9283,0.8425,0.8487,0.2682,kkmm
spam,0.0332,0.75,1.0,10,0.922,0.0,0.9406,0.8763,0.8757,0.1775,kmm
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.7017,0.417,0.4003,0.7116,irbl
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.7067,0.4396,0.4171,0.6797,irbl2
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.4989,0.0291,0.027,1.5276,no_correction
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.4989,0.0297,0.0276,1.9734,untrusted_only
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.6133,0.2359,0.2256,0.9146,kpdr
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.4967,0.0262,0.0242,1.5146,pdr
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.7089,0.4142,0.4045,0.7967,kkmm
spam,0.0332,0.75,0.5,20,0.9178,0.46,0.5395,0.0863,0.0822,1.0634,kmm
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.7661,0.5349,0.522,0.5702,irbl
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.7639,0.5294,0.5171,0.5799,irbl2
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.6119,0.2155,0.2095,1.1829,no_correction
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.6068,0.2052,0.1995,1.5002,untrusted_only
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.6792,0.3279,0.328,0.7945,kpdr
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.6112,0.2136,0.2078,1.1721,pdr
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.777,0.5226,0.5281,0.6284,kkmm
spam,0.0332,0.75,0.6,20,0.9178,0.34,0.6546,0.2802,0.2792,0.8418,kmm
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.803,0.6293,0.6041,0.5152,irbl
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.8074,0.6404,0.6135,0.5195,irbl2
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.7241,0.4521,0.439,0.7629,no_correction
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.7154,0.4384,0.4239,0.9249,untrusted_only
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.7444,0.4862,0.476,0.6816,kpdr
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.7277,0.4607,0.4469,0.7645,pdr
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.8356,0.6689,0.6602,0.4406,kkmm
spam,0.0332,0.75,0.7,20,0.9178,0.2,0.7516,0.5143,0.4972,0.5739,kmm
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8675,0.7331,0.7254,0.3438,irbl
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8776,0.7601,0.7479,0.3357,irbl2
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8016,0.5838,0.5842,0.5588,no_correction
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.7965,0.5723,0.5732,0.7116,untrusted_only
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8096,0.5996,0.6005,0.5396,kpdr
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8045,0.5893,0.59,0.5718,pdr
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8769,0.7461,0.7432,0.353,kkmm
spam,0.0332,0.75,0.8,20,0.9178,0.13,0.8059,0.5968,0.5949,0.4488,kmm
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8928,0.7987,0.7806,0.2944,irbl
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8914,0.7963,0.7778,0.2831,irbl2
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8791,0.7818,0.7553,0.3346,no_correction
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8776,0.7794,0.7526,0.3864,untrusted_only
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8834,0.7909,0.7641,0.3063,kpdr
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8827,0.7904,0.7629,0.3306,pdr
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.8928,0.7897,0.7787,0.3633,kkmm
spam,0.0332,0.75,0.9,20,0.9178,0.08,0.861,0.7365,0.7167,0.3542,kmm
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9537,0.8991,0.9026,0.1377,irbl
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.95,0.8931,0.8951,0.1439,irbl2
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9544,0.9067,0.9047,0.1254,no_correction
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9594,0.9164,0.9152,0.1213,untrusted_only
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9522,0.9031,0.9002,0.1284,kpdr
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9558,0.9085,0.9076,0.1246,pdr
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9269,0.8427,0.8462,0.2739,kkmm
spam,0.0332,0.75,1.0,20,0.9178,0.0,0.9247,0.85,0.8435,0.1963,kmm
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.706,0.4364,0.4148,0.7055,irbl
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.685,0.3863,0.3693,0.7473,irbl2
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.4967,0.0287,0.0265,1.5173,no_correction
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.4975,0.0261,0.0242,2.0199,untrusted_only
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.6039,0.2204,0.2099,0.8925,kpdr
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.4967,0.0268,0.0248,1.5253,pdr
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.7009,0.3991,0.3892,0.8018,kkmm
spam,0.0332,0.75,0.5,50,0.9155,0.46,0.551,0.1158,0.1096,1.1135,kmm
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.7683,0.5327,0.5233,0.5905,irbl
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.7676,0.5354,0.5238,0.5853,irbl2
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.6155,0.2234,0.2172,1.1707,no_correction
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.6075,0.2051,0.1997,1.5036,untrusted_only
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.6915,0.3501,0.3515,0.801,kpdr
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.6112,0.2124,0.2068,1.1392,pdr
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.7697,0.5042,0.5112,0.6382,kkmm
spam,0.0332,0.75,0.6,50,0.9155,0.34,0.6517,0.278,0.2759,0.8071,kmm
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.8045,0.6317,0.6067,0.5179,irbl
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.8067,0.6385,0.612,0.5047,irbl2
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.7241,0.4547,0.4404,0.7459,no_correction
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.7212,0.4474,0.4338,0.9198,untrusted_only
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.7473,0.4923,0.4819,0.6781,kpdr
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.727,0.4588,0.4452,0.747,pdr
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.8342,0.6659,0.6572,0.457,kkmm
spam,0.0332,0.75,0.7,50,0.9155,0.2,0.7726,0.5586,0.5398,0.591,kmm
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.866,0.7326,0.7231,0.3442,irbl
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.8689,0.7387,0.7291,0.3365,irbl2
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.8009,0.582,0.5826,0.5413,no_correction
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.7987,0.5797,0.579,0.6728,untrusted_only
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.8096,0.6008,0.601,0.5128,kpdr
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.798,0.5746,0.5759,0.5536,pdr
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.8849,0.7618,0.7596,0.3539,kkmm
spam,0.0332,0.75,0.8,50,0.9155,0.13,0.8342,0.6601,0.6553,0.4303,kmm
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8899,0.7952,0.7753,0.2918,irbl
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8907,0.7958,0.7765,0.2918,irbl2
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8812,0.786,0.7596,0.3222,no_correction
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8733,0.771,0.7439,0.3908,untrusted_only
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8856,0.7913,0.7676,0.3073,kpdr
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8899,0.8023,0.7768,0.3211,pdr
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8936,0.7896,0.7798,0.3558,kkmm
spam,0.0332,0.75,0.9,50,0.9155,0.08,0.8704,0.7578,0.7363,0.334,kmm
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9515,0.8974,0.8983,0.1372,irbl
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9471,0.8877,0.8891,0.1478,irbl2
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9544,0.9054,0.9046,0.1256,no_correction
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9594,0.9144,0.915,0.1218,untrusted_only
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9537,0.9049,0.9031,0.1243,kpdr
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9558,0.911,0.9078,0.1262,pdr
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9232,0.8335,0.8383,0.2766,kkmm
spam,0.0332,0.75,1.0,50,0.9155,0.0,0.9421,0.8813,0.879,0.1632,kmm
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.7017,0.4305,0.408,0.7065,irbl
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.6995,0.418,0.3991,0.711,irbl2
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.4989,0.031,0.0287,1.531,no_correction
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.4909,0.016,0.0147,2.0001,untrusted_only
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.5996,0.2042,0.1958,0.9458,kpdr
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.4982,0.0305,0.0282,1.5019,pdr
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.7147,0.434,0.4208,0.7565,kkmm
spam,0.0332,0.75,0.5,100,0.9152,0.46,0.5605,0.1409,0.1328,1.1008,kmm
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.761,0.5221,0.5106,0.5598,irbl
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.7531,0.5025,0.4928,0.5693,irbl2
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.614,0.2223,0.2157,1.1558,no_correction
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.6046,0.2016,0.1958,1.5446,untrusted_only
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.7082,0.3924,0.391,0.7452,kpdr
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.609,0.2055,0.2006,1.1565,pdr
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.7828,0.5328,0.5394,0.6317,kkmm
spam,0.0332,0.75,0.6,100,0.9152,0.34,0.664,0.306,0.3031,0.8075,kmm
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.8088,0.6421,0.616,0.5026,irbl
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.8081,0.6403,0.6144,0.4932,irbl2
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.7198,0.4443,0.4309,0.747,no_correction
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.727,0.4576,0.4445,0.9369,untrusted_only
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.74,0.4784,0.4677,0.6901,kpdr
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.7234,0.4548,0.4398,0.7239,pdr
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.8313,0.6592,0.651,0.4459,kkmm
spam,0.0332,0.75,0.7,100,0.9152,0.2,0.7625,0.5367,0.519,0.5898,kmm
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.8639,0.7278,0.7185,0.3512,irbl
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.8631,0.7246,0.7166,0.3305,irbl2
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.798,0.5753,0.5762,0.541,no_correction
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.7958,0.5691,0.571,0.6782,untrusted_only
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.811,0.6,0.6025,0.5241,kpdr
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.7994,0.5783,0.5793,0.5593,pdr
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.8885,0.771,0.7675,0.3478,kkmm
spam,0.0332,0.75,0.8,100,0.9152,0.13,0.8255,0.6451,0.6384,0.4359,kmm
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8827,0.7788,0.7602,0.2929,irbl
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8899,0.7946,0.7751,0.2916,irbl2
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.882,0.7866,0.7609,0.3303,no_correction
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8791,0.7825,0.7555,0.3734,untrusted_only
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8878,0.7962,0.7721,0.3085,kpdr
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8885,0.7986,0.7737,0.322,pdr
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8979,0.7955,0.7882,0.3612,kkmm
spam,0.0332,0.75,0.9,100,0.9152,0.08,0.8755,0.7649,0.7457,0.3281,kmm
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.9522,0.8986,0.8998,0.1396,irbl
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.9493,0.8919,0.8936,0.1464,irbl2
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.8769,0.7383,0.7412,0.3215,trusted_only
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.9551,0.9086,0.9062,0.1251,no_correction
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.958,0.912,0.912,0.118,untrusted_only
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.958,0.912,0.912,0.1284,kpdr
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.9573,0.9134,0.9108,0.1227,pdr
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.9269,0.8394,0.8457,0.2644,kkmm
spam,0.0332,0.75,1.0,100,0.9152,0.0,0.9348,0.8693,0.8643,0.1665,kmm
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.9731,0.8756,0.8496,0.0893,irbl
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.9744,0.8762,0.8559,0.0881,irbl2
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.9582,0.6743,0.7372,0.1561,trusted_only
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.522,0.3892,0.1239,2.2107,no_correction
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.522,0.3898,0.1241,3.1546,untrusted_only
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.5193,0.3916,0.124,1.1393,kpdr
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.522,0.3898,0.1241,2.2162,pdr
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.762,0.5132,0.2725,0.6655,kkmm
ijcnn1,0.0079,0.75,0.5,1,1.0,0.46,0.5316,0.2901,0.0971,1.6817,kmm
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.9677,0.8801,0.8254,0.2595,irbl
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.9592,0.8682,0.7872,0.2553,irbl2
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.9582,0.6743,0.7372,0.1561,trusted_only
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.6216,0.4966,0.1856,1.6932,no_correction
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.6214,0.4937,0.1847,2.2283,untrusted_only
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.6404,0.5428,0.2077,0.6263,kpdr
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.622,0.4972,0.186,1.6952,pdr
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.8321,0.5493,0.3624,0.4848,kkmm
ijcnn1,0.0079,0.75,0.6,1,1.0,0.36,0.6267,0.3874,0.1527,1.1976,kmm
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9818,0.8986,0.8954,0.0494,irbl
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9817,0.895,0.8945,0.0496,irbl2
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9582,0.6743,0.7372,0.1561,trusted_only
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9893,0.915,0.9369,0.0346,no_correction
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.989,0.912,0.9353,0.0341,untrusted_only
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9889,0.9131,0.9345,0.0345,kpdr
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9891,0.9163,0.936,0.0341,pdr
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9693,0.7851,0.8164,0.085,kkmm
ijcnn1,0.0079,0.75,0.7,1,1.0,0.0,0.9673,0.7768,0.8048,0.0856,kmm
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9818,0.8986,0.8954,0.0494,irbl
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9817,0.895,0.8945,0.0496,irbl2
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9582,0.6743,0.7372,0.1561,trusted_only
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9893,0.915,0.9369,0.0346,no_correction
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.989,0.912,0.9353,0.0341,untrusted_only
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9889,0.9131,0.9345,0.0345,kpdr
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9891,0.9163,0.936,0.0341,pdr
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9693,0.7851,0.8164,0.085,kkmm
ijcnn1,0.0079,0.75,0.8,1,1.0,0.0,0.9673,0.7768,0.8048,0.0856,kmm
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9818,0.8986,0.8954,0.0494,irbl
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9817,0.895,0.8945,0.0496,irbl2
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9582,0.6743,0.7372,0.1561,trusted_only
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9893,0.915,0.9369,0.0346,no_correction
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.989,0.912,0.9353,0.0341,untrusted_only
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9889,0.9131,0.9345,0.0345,kpdr
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9891,0.9163,0.936,0.0341,pdr
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9693,0.7851,0.8164,0.085,kkmm
ijcnn1,0.0079,0.75,0.9,1,1.0,0.0,0.9673,0.7768,0.8048,0.0856,kmm
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9818,0.8986,0.8954,0.0494,irbl
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9817,0.895,0.8945,0.0496,irbl2
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9582,0.6743,0.7372,0.1561,trusted_only
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9893,0.915,0.9369,0.0346,no_correction
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.989,0.912,0.9353,0.0341,untrusted_only
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9889,0.9131,0.9345,0.0345,kpdr
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9891,0.9163,0.936,0.0341,pdr
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9693,0.7851,0.8164,0.085,kkmm
ijcnn1,0.0079,0.75,1.0,1,1.0,0.0,0.9673,0.7768,0.8048,0.0856,kmm
ijcnn1,0.0079,0.75,0.5,2,0.8014,0.46,0.9663,0.8663,0.8169,0.1049,irbl
ijcnn1,0.0079,0.75,0.5,2,0.8014,0.46,0.9675,0.8663,0.8223,0.0946,irbl2
ijcnn1,0.0079,0.75,0.5,2,0.8014,0.46,0.9582,0.6743,0.7372,0.1561,trusted_only
