ds,p,perc_total_perf,q,cluster_imbalance_ratio,data_ratio,noise_ratio,acc,bacc,kappa,log_loss,clf
connect-4,0.0412,0.75,1.0,5,0.6451,0.0,0.8156,0.3918,0.5883,0.4918,kpdr
connect-4,0.0412,0.75,1.0,5,0.6451,0.0,0.8006,0.3903,0.5664,0.4894,pdr
connect-4,0.0412,0.75,0.5,10,0.6007,0.5,0.6713,0.2954,0.3831,0.7204,irbl2
connect-4,0.0412,0.75,0.5,10,0.6007,0.5,0.7673,0.3207,0.4837,0.6085,kpdr
connect-4,0.0412,0.75,0.5,10,0.6007,0.5,0.4305,0.1576,0.1575,1.2451,pdr
connect-4,0.0412,0.75,0.6,10,0.6007,0.4,0.6916,0.3132,0.4097,0.6822,irbl2
connect-4,0.0412,0.75,0.6,10,0.6007,0.4,0.7801,0.3399,0.5132,0.5838,kpdr
connect-4,0.0412,0.75,0.6,10,0.6007,0.4,0.4873,0.2038,0.2082,1.1415,pdr
connect-4,0.0412,0.75,0.7,10,0.6007,0.25,0.7086,0.3179,0.4265,0.6483,irbl2
connect-4,0.0412,0.75,0.7,10,0.6007,0.25,0.7929,0.3519,0.536,0.545,kpdr
connect-4,0.0412,0.75,0.7,10,0.6007,0.25,0.5777,0.2266,0.2708,0.9701,pdr
connect-4,0.0412,0.75,0.8,10,0.6007,0.19,0.7206,0.3436,0.4499,0.63,irbl2
connect-4,0.0412,0.75,0.8,10,0.6007,0.19,0.7978,0.3601,0.5466,0.5345,kpdr
connect-4,0.0412,0.75,0.8,10,0.6007,0.19,0.6159,0.2496,0.3091,0.8835,pdr
connect-4,0.0412,0.75,0.9,10,0.6007,0.09,0.7523,0.362,0.4952,0.5834,irbl2
connect-4,0.0412,0.75,0.9,10,0.6007,0.09,0.7984,0.3684,0.5516,0.5349,kpdr
connect-4,0.0412,0.75,0.9,10,0.6007,0.09,0.6936,0.2945,0.3992,0.7257,pdr
connect-4,0.0412,0.75,1.0,10,0.6007,0.0,0.7938,0.4299,0.5677,0.512,irbl2
connect-4,0.0412,0.75,1.0,10,0.6007,0.0,0.8061,0.3747,0.5646,0.5113,kpdr
connect-4,0.0412,0.75,1.0,10,0.6007,0.0,0.782,0.3692,0.5305,0.5381,pdr
connect-4,0.0412,0.75,0.5,20,0.5785,0.5,0.6687,0.2769,0.3681,0.7314,irbl2
connect-4,0.0412,0.75,0.5,20,0.5785,0.5,0.7584,0.3112,0.4677,0.6248,kpdr
connect-4,0.0412,0.75,0.5,20,0.5785,0.5,0.4276,0.1456,0.1442,1.2517,pdr
connect-4,0.0412,0.75,0.6,20,0.5785,0.41,0.6854,0.3008,0.3962,0.6995,irbl2
connect-4,0.0412,0.75,0.6,20,0.5785,0.41,0.774,0.328,0.4997,0.5928,kpdr
connect-4,0.0412,0.75,0.6,20,0.5785,0.41,0.4774,0.177,0.186,1.1538,pdr
connect-4,0.0412,0.75,0.7,20,0.5785,0.25,0.6937,0.3,0.4022,0.6836,irbl2
connect-4,0.0412,0.75,0.7,20,0.5785,0.25,0.785,0.3415,0.5185,0.5679,kpdr
connect-4,0.0412,0.75,0.7,20,0.5785,0.25,0.5645,0.202,0.2439,0.9917,pdr
connect-4,0.0412,0.75,0.8,20,0.5785,0.19,0.7061,0.3204,0.424,0.6669,irbl2
connect-4,0.0412,0.75,0.8,20,0.5785,0.19,0.7885,0.3492,0.5265,0.5593,kpdr
connect-4,0.0412,0.75,0.8,20,0.5785,0.19,0.5997,0.2202,0.2783,0.9156,pdr
connect-4,0.0412,0.75,0.9,20,0.5785,0.09,0.7445,0.3482,0.478,0.6152,irbl2
connect-4,0.0412,0.75,0.9,20,0.5785,0.09,0.7919,0.3556,0.5353,0.5523,kpdr
connect-4,0.0412,0.75,0.9,20,0.5785,0.09,0.6814,0.2789,0.3772,0.7643,pdr
connect-4,0.0412,0.75,1.0,20,0.5785,0.0,0.7826,0.4088,0.5457,0.5525,irbl2
connect-4,0.0412,0.75,1.0,20,0.5785,0.0,0.7963,0.3609,0.5445,0.5366,kpdr
connect-4,0.0412,0.75,1.0,20,0.5785,0.0,0.7654,0.3458,0.4977,0.5921,pdr
connect-4,0.0412,0.75,0.5,50,0.5652,0.5,0.6626,0.2673,0.3591,0.7519,irbl2
connect-4,0.0412,0.75,0.5,50,0.5652,0.5,0.7485,0.3013,0.4487,0.6446,kpdr
connect-4,0.0412,0.75,0.5,50,0.5652,0.5,0.4277,0.1388,0.1393,1.2624,pdr
connect-4,0.0412,0.75,0.6,50,0.5652,0.41,0.6761,0.285,0.3776,0.7236,irbl2
connect-4,0.0412,0.75,0.6,50,0.5652,0.41,0.7635,0.3153,0.4791,0.6182,kpdr
connect-4,0.0412,0.75,0.6,50,0.5652,0.41,0.4752,0.1741,0.1781,1.1667,pdr
connect-4,0.0412,0.75,0.7,50,0.5652,0.25,0.6875,0.2872,0.3877,0.7199,irbl2
connect-4,0.0412,0.75,0.7,50,0.5652,0.25,0.7716,0.3198,0.4895,0.6007,kpdr
connect-4,0.0412,0.75,0.7,50,0.5652,0.25,0.557,0.19,0.2303,1.0208,pdr
connect-4,0.0412,0.75,0.8,50,0.5652,0.19,0.698,0.2996,0.4034,0.7034,irbl2
connect-4,0.0412,0.75,0.8,50,0.5652,0.19,0.7794,0.3351,0.5072,0.5884,kpdr
connect-4,0.0412,0.75,0.8,50,0.5652,0.19,0.5944,0.2112,0.2668,0.9453,pdr
connect-4,0.0412,0.75,0.9,50,0.5652,0.09,0.7317,0.3271,0.4531,0.6652,irbl2
connect-4,0.0412,0.75,0.9,50,0.5652,0.09,0.7776,0.3361,0.5057,0.5891,kpdr
connect-4,0.0412,0.75,0.9,50,0.5652,0.09,0.6656,0.2628,0.351,0.8175,pdr
connect-4,0.0412,0.75,1.0,50,0.5652,0.0,0.7677,0.3784,0.515,0.6013,irbl2
connect-4,0.0412,0.75,1.0,50,0.5652,0.0,0.786,0.3451,0.5225,0.5706,kpdr
connect-4,0.0412,0.75,1.0,50,0.5652,0.0,0.7476,0.3295,0.4666,0.6533,pdr
connect-4,0.0412,0.75,0.5,100,0.5607,0.5,0.6479,0.2524,0.3339,0.7782,irbl2
connect-4,0.0412,0.75,0.5,100,0.5607,0.5,0.741,0.2867,0.4317,0.6624,kpdr
connect-4,0.0412,0.75,0.5,100,0.5607,0.5,0.4331,0.1382,0.1374,1.2553,pdr
connect-4,0.0412,0.75,0.6,100,0.5607,0.41,0.6739,0.2835,0.3731,0.7433,irbl2
connect-4,0.0412,0.75,0.6,100,0.5607,0.41,0.7529,0.3085,0.4601,0.6418,kpdr
connect-4,0.0412,0.75,0.6,100,0.5607,0.41,0.4754,0.1617,0.1714,1.1618,pdr
connect-4,0.0412,0.75,0.7,100,0.5607,0.25,0.6798,0.2786,0.3718,0.7481,irbl2
connect-4,0.0412,0.75,0.7,100,0.5607,0.25,0.7571,0.2998,0.4584,0.6292,kpdr
connect-4,0.0412,0.75,0.7,100,0.5607,0.25,0.5597,0.1837,0.2264,1.0317,pdr
connect-4,0.0412,0.75,0.8,100,0.5607,0.19,0.6905,0.29,0.389,0.7324,irbl2
connect-4,0.0412,0.75,0.8,100,0.5607,0.19,0.7629,0.312,0.4728,0.6234,kpdr
connect-4,0.0412,0.75,0.8,100,0.5607,0.19,0.5947,0.2088,0.262,0.9684,pdr
connect-4,0.0412,0.75,0.9,100,0.5607,0.09,0.7205,0.3191,0.435,0.6964,irbl2
connect-4,0.0412,0.75,0.9,100,0.5607,0.09,0.7697,0.3284,0.4909,0.6111,kpdr
connect-4,0.0412,0.75,0.9,100,0.5607,0.09,0.6605,0.2529,0.341,0.8434,pdr
connect-4,0.0412,0.75,1.0,100,0.5607,0.0,0.7559,0.3676,0.4945,0.6391,irbl2
connect-4,0.0412,0.75,1.0,100,0.5607,0.0,0.7729,0.3287,0.4971,0.6056,kpdr
connect-4,0.0412,0.75,1.0,100,0.5607,0.0,0.7351,0.3167,0.445,0.7007,pdr
satimage,0.0069,0.25,0.5,1,1.0,0.5,0.409,0.3067,0.2817,2.6601,irbl2
satimage,0.0069,0.25,0.5,1,1.0,0.5,0.4458,0.3574,0.3266,2.907,kpdr
satimage,0.0069,0.25,0.5,1,1.0,0.5,0.4199,0.3383,0.2977,3.171,pdr
satimage,0.0069,0.25,0.6,1,1.0,0.39,0.5163,0.4229,0.4083,1.9266,irbl2
satimage,0.0069,0.25,0.6,1,1.0,0.39,0.5428,0.4623,0.4409,2.1131,kpdr
satimage,0.0069,0.25,0.6,1,1.0,0.39,0.5168,0.4384,0.4106,2.4009,pdr
satimage,0.0069,0.25,0.7,1,1.0,0.25,0.6485,0.5586,0.5663,1.4121,irbl2
satimage,0.0069,0.25,0.7,1,1.0,0.25,0.6599,0.5837,0.5813,1.4988,kpdr
satimage,0.0069,0.25,0.7,1,1.0,0.25,0.6516,0.5755,0.5713,1.7086,pdr
satimage,0.0069,0.25,0.8,1,1.0,0.18,0.7232,0.6145,0.6537,1.2087,irbl2
satimage,0.0069,0.25,0.8,1,1.0,0.18,0.7424,0.6587,0.6792,1.1765,kpdr
satimage,0.0069,0.25,0.8,1,1.0,0.18,0.7356,0.6441,0.6701,1.3816,pdr
satimage,0.0069,0.25,0.9,1,1.0,0.08,0.8206,0.6982,0.775,0.7056,irbl2
satimage,0.0069,0.25,0.9,1,1.0,0.08,0.8419,0.7471,0.8026,0.6011,kpdr
satimage,0.0069,0.25,0.9,1,1.0,0.08,0.8393,0.7357,0.7989,0.7738,pdr
satimage,0.0069,0.25,1.0,1,1.0,0.0,0.8989,0.84,0.8746,0.281,irbl2
satimage,0.0069,0.25,1.0,1,1.0,0.0,0.9046,0.8603,0.8821,0.2651,kpdr
satimage,0.0069,0.25,1.0,1,1.0,0.0,0.9129,0.8702,0.8923,0.2543,pdr
satimage,0.0069,0.25,0.5,2,0.8551,0.53,0.4101,0.3113,0.2833,2.5864,irbl2
satimage,0.0069,0.25,0.5,2,0.8551,0.53,0.4463,0.3572,0.3275,2.8696,kpdr
satimage,0.0069,0.25,0.5,2,0.8551,0.53,0.4075,0.3263,0.2844,3.17,pdr
satimage,0.0069,0.25,0.6,2,0.8551,0.42,0.5091,0.4152,0.3996,1.8691,irbl2
satimage,0.0069,0.25,0.6,2,0.8551,0.42,0.5402,0.4567,0.4377,2.0144,kpdr
satimage,0.0069,0.25,0.6,2,0.8551,0.42,0.5231,0.4488,0.4191,2.3114,pdr
satimage,0.0069,0.25,0.7,2,0.8551,0.28,0.6418,0.5538,0.5585,1.387,irbl2
satimage,0.0069,0.25,0.7,2,0.8551,0.28,0.6682,0.6,0.5921,1.4443,kpdr
satimage,0.0069,0.25,0.7,2,0.8551,0.28,0.6496,0.5795,0.5697,1.7286,pdr
satimage,0.0069,0.25,0.8,2,0.8551,0.19,0.7284,0.6279,0.6606,1.2115,irbl2
satimage,0.0069,0.25,0.8,2,0.8551,0.19,0.7351,0.6522,0.6705,1.1468,kpdr
satimage,0.0069,0.25,0.8,2,0.8551,0.19,0.7351,0.6513,0.6705,1.4187,pdr
satimage,0.0069,0.25,0.9,2,0.8551,0.09,0.818,0.7031,0.7721,0.7272,irbl2
satimage,0.0069,0.25,0.9,2,0.8551,0.09,0.8393,0.7449,0.7995,0.6372,kpdr
satimage,0.0069,0.25,0.9,2,0.8551,0.09,0.8305,0.7311,0.7884,0.8079,pdr
satimage,0.0069,0.25,1.0,2,0.8551,0.0,0.8953,0.8424,0.8704,0.2981,irbl2
satimage,0.0069,0.25,1.0,2,0.8551,0.0,0.9062,0.8643,0.8841,0.2905,kpdr
satimage,0.0069,0.25,1.0,2,0.8551,0.0,0.9031,0.8644,0.8804,0.2701,pdr
satimage,0.0069,0.25,0.5,5,0.7685,0.56,0.4069,0.3136,0.2816,2.5692,irbl2
satimage,0.0069,0.25,0.5,5,0.7685,0.56,0.4386,0.3444,0.3183,2.9837,kpdr
satimage,0.0069,0.25,0.5,5,0.7685,0.56,0.4007,0.3228,0.2776,3.2569,pdr
satimage,0.0069,0.25,0.6,5,0.7685,0.43,0.506,0.4183,0.3974,1.8586,irbl2
satimage,0.0069,0.25,0.6,5,0.7685,0.43,0.5308,0.4407,0.4265,2.1176,kpdr
satimage,0.0069,0.25,0.6,5,0.7685,0.43,0.5008,0.4223,0.3933,2.361,pdr
satimage,0.0069,0.25,0.7,5,0.7685,0.29,0.635,0.554,0.5514,1.4256,irbl2
satimage,0.0069,0.25,0.7,5,0.7685,0.29,0.6449,0.5734,0.5647,1.5856,kpdr
satimage,0.0069,0.25,0.7,5,0.7685,0.29,0.6366,0.5645,0.5546,1.7468,pdr
satimage,0.0069,0.25,0.8,5,0.7685,0.19,0.7128,0.6163,0.6423,1.2568,irbl2
satimage,0.0069,0.25,0.8,5,0.7685,0.19,0.7268,0.6453,0.6609,1.2552,kpdr
satimage,0.0069,0.25,0.8,5,0.7685,0.19,0.7195,0.6319,0.6513,1.3955,pdr
satimage,0.0069,0.25,0.9,5,0.7685,0.09,0.8004,0.6873,0.7507,0.798,irbl2
satimage,0.0069,0.25,0.9,5,0.7685,0.09,0.8072,0.7034,0.7596,0.7526,kpdr
satimage,0.0069,0.25,0.9,5,0.7685,0.09,0.8118,0.7101,0.7654,0.8523,pdr
satimage,0.0069,0.25,1.0,5,0.7685,0.0,0.8849,0.8357,0.8579,0.3522,irbl2
satimage,0.0069,0.25,1.0,5,0.7685,0.0,0.8839,0.8417,0.8569,0.3424,kpdr
satimage,0.0069,0.25,1.0,5,0.7685,0.0,0.8885,0.8483,0.8626,0.3366,pdr
satimage,0.0069,0.25,0.5,10,0.7397,0.57,0.3893,0.2923,0.2614,2.6624,irbl2
satimage,0.0069,0.25,0.5,10,0.7397,0.57,0.4381,0.3453,0.3185,3.0435,kpdr
satimage,0.0069,0.25,0.5,10,0.7397,0.57,0.3919,0.3147,0.2688,3.2685,pdr
satimage,0.0069,0.25,0.6,10,0.7397,0.44,0.4857,0.3945,0.3738,1.9246,irbl2
satimage,0.0069,0.25,0.6,10,0.7397,0.44,0.5231,0.4332,0.4181,2.1976,kpdr
satimage,0.0069,0.25,0.6,10,0.7397,0.44,0.4966,0.423,0.3902,2.416,pdr
satimage,0.0069,0.25,0.7,10,0.7397,0.3,0.6148,0.5316,0.5275,1.4925,irbl2
satimage,0.0069,0.25,0.7,10,0.7397,0.3,0.6335,0.5612,0.5512,1.6233,kpdr
satimage,0.0069,0.25,0.7,10,0.7397,0.3,0.6164,0.55,0.5317,1.8299,pdr
satimage,0.0069,0.25,0.8,10,0.7397,0.2,0.6921,0.5994,0.6177,1.3303,irbl2
satimage,0.0069,0.25,0.8,10,0.7397,0.2,0.7123,0.6312,0.6437,1.2973,kpdr
satimage,0.0069,0.25,0.8,10,0.7397,0.2,0.6978,0.6119,0.6255,1.5431,pdr
satimage,0.0069,0.25,0.9,10,0.7397,0.1,0.7875,0.6749,0.7351,0.841,irbl2
satimage,0.0069,0.25,0.9,10,0.7397,0.1,0.7989,0.7007,0.75,0.8643,kpdr
satimage,0.0069,0.25,0.9,10,0.7397,0.1,0.7942,0.6939,0.7443,0.9455,pdr
satimage,0.0069,0.25,1.0,10,0.7397,0.0,0.8688,0.8181,0.8383,0.4284,irbl2
satimage,0.0069,0.25,1.0,10,0.7397,0.0,0.8787,0.8419,0.8509,0.4001,kpdr
satimage,0.0069,0.25,1.0,10,0.7397,0.0,0.872,0.8356,0.8427,0.4129,pdr
satimage,0.0069,0.25,0.5,20,0.7249,0.57,0.3862,0.2917,0.2582,2.7396,irbl2
satimage,0.0069,0.25,0.5,20,0.7249,0.57,0.4344,0.3407,0.3153,3.0477,kpdr
satimage,0.0069,0.25,0.5,20,0.7249,0.57,0.379,0.3013,0.2541,3.2957,pdr
satimage,0.0069,0.25,0.6,20,0.7249,0.45,0.4956,0.404,0.386,1.9413,irbl2
satimage,0.0069,0.25,0.6,20,0.7249,0.45,0.5179,0.4297,0.4127,2.2154,kpdr
satimage,0.0069,0.25,0.6,20,0.7249,0.45,0.4904,0.4137,0.383,2.5004,pdr
satimage,0.0069,0.25,0.7,20,0.7249,0.31,0.6169,0.5357,0.5307,1.5271,irbl2
satimage,0.0069,0.25,0.7,20,0.7249,0.31,0.621,0.5514,0.5373,1.7164,kpdr
satimage,0.0069,0.25,0.7,20,0.7249,0.31,0.6055,0.5372,0.5191,1.8841,pdr
satimage,0.0069,0.25,0.8,20,0.7249,0.2,0.6947,0.5979,0.6209,1.397,irbl2
satimage,0.0069,0.25,0.8,20,0.7249,0.2,0.7076,0.6259,0.6382,1.3059,kpdr
satimage,0.0069,0.25,0.8,20,0.7249,0.2,0.6921,0.6088,0.6193,1.5693,pdr
satimage,0.0069,0.25,0.9,20,0.7249,0.1,0.7859,0.6757,0.7334,0.9045,irbl2
satimage,0.0069,0.25,0.9,20,0.7249,0.1,0.7963,0.7033,0.7473,0.8618,kpdr
satimage,0.0069,0.25,0.9,20,0.7249,0.1,0.7869,0.6851,0.7356,1.0033,pdr
satimage,0.0069,0.25,1.0,20,0.7249,0.0,0.859,0.8082,0.8264,0.4766,irbl2
satimage,0.0069,0.25,1.0,20,0.7249,0.0,0.8683,0.8316,0.8384,0.4811,kpdr
satimage,0.0069,0.25,1.0,20,0.7249,0.0,0.859,0.8213,0.8271,0.4834,pdr
satimage,0.0069,0.25,0.5,50,0.7168,0.58,0.3691,0.2802,0.2408,2.7144,irbl2
satimage,0.0069,0.25,0.5,50,0.7168,0.58,0.4121,0.3221,0.2904,3.1754,kpdr
satimage,0.0069,0.25,0.5,50,0.7168,0.58,0.3722,0.3011,0.248,3.3023,pdr
satimage,0.0069,0.25,0.6,50,0.7168,0.45,0.4774,0.3888,0.365,2.0248,irbl2
satimage,0.0069,0.25,0.6,50,0.7168,0.45,0.4982,0.4181,0.3918,2.2909,kpdr
satimage,0.0069,0.25,0.6,50,0.7168,0.45,0.4733,0.4058,0.3649,2.4929,pdr
satimage,0.0069,0.25,0.7,50,0.7168,0.31,0.6013,0.5266,0.5128,1.6199,irbl2
satimage,0.0069,0.25,0.7,50,0.7168,0.31,0.6003,0.5372,0.514,1.8663,kpdr
satimage,0.0069,0.25,0.7,50,0.7168,0.31,0.5899,0.5275,0.5019,1.9725,pdr
satimage,0.0069,0.25,0.8,50,0.7168,0.2,0.6713,0.5854,0.594,1.5183,irbl2
satimage,0.0069,0.25,0.8,50,0.7168,0.2,0.6796,0.6028,0.6056,1.5263,kpdr
satimage,0.0069,0.25,0.8,50,0.7168,0.2,0.677,0.5992,0.6021,1.6985,pdr
satimage,0.0069,0.25,0.9,50,0.7168,0.1,0.7615,0.6557,0.7043,1.0385,irbl2
satimage,0.0069,0.25,0.9,50,0.7168,0.1,0.7662,0.6724,0.7112,1.0572,kpdr
satimage,0.0069,0.25,0.9,50,0.7168,0.1,0.7667,0.6731,0.7117,1.1434,pdr
satimage,0.0069,0.25,1.0,50,0.7168,0.0,0.8357,0.7891,0.7985,0.6254,irbl2
satimage,0.0069,0.25,1.0,50,0.7168,0.0,0.8362,0.8014,0.7999,0.6245,kpdr
satimage,0.0069,0.25,1.0,50,0.7168,0.0,0.8403,0.8079,0.8049,0.6338,pdr
satimage,0.0069,0.25,0.5,100,0.7139,0.58,0.3603,0.2689,0.2305,2.7956,irbl2
satimage,0.0069,0.25,0.5,100,0.7139,0.58,0.3826,0.2948,0.2581,3.4008,kpdr
satimage,0.0069,0.25,0.5,100,0.7139,0.58,0.3556,0.2871,0.2307,3.4784,pdr
satimage,0.0069,0.25,0.6,100,0.7139,0.45,0.4531,0.3644,0.3378,2.1034,irbl2
satimage,0.0069,0.25,0.6,100,0.7139,0.45,0.4826,0.3976,0.3733,2.542,kpdr
satimage,0.0069,0.25,0.6,100,0.7139,0.45,0.451,0.3791,0.3389,2.6402,pdr
satimage,0.0069,0.25,0.7,100,0.7139,0.31,0.5822,0.5036,0.4902,1.72,irbl2
satimage,0.0069,0.25,0.7,100,0.7139,0.31,0.5868,0.5144,0.4976,1.9486,kpdr
satimage,0.0069,0.25,0.7,100,0.7139,0.31,0.5728,0.5027,0.4811,2.0972,pdr
satimage,0.0069,0.25,0.8,100,0.7139,0.2,0.6532,0.5603,0.5719,1.5823,irbl2
satimage,0.0069,0.25,0.8,100,0.7139,0.2,0.6667,0.5842,0.59,1.6111,kpdr
satimage,0.0069,0.25,0.8,100,0.7139,0.2,0.6594,0.578,0.5809,1.7803,pdr
satimage,0.0069,0.25,0.9,100,0.7139,0.1,0.7532,0.6436,0.6941,1.1449,irbl2
satimage,0.0069,0.25,0.9,100,0.7139,0.1,0.7569,0.6583,0.6998,1.2204,kpdr
satimage,0.0069,0.25,0.9,100,0.7139,0.1,0.7579,0.6618,0.7011,1.28,pdr
satimage,0.0069,0.25,1.0,100,0.7139,0.0,0.8253,0.7744,0.7858,0.7262,irbl2
satimage,0.0069,0.25,1.0,100,0.7139,0.0,0.8258,0.7842,0.7872,0.7832,kpdr
satimage,0.0069,0.25,1.0,100,0.7139,0.0,0.832,0.7963,0.795,0.7807,pdr
satimage,0.0087,0.5,0.5,1,1.0,0.5,0.4147,0.3172,0.2891,2.9717,irbl2
satimage,0.0087,0.5,0.5,1,1.0,0.5,0.4458,0.3557,0.3269,2.8852,kpdr
satimage,0.0087,0.5,0.5,1,1.0,0.5,0.4282,0.35,0.3083,3.4983,pdr
satimage,0.0087,0.5,0.6,1,1.0,0.39,0.5168,0.4287,0.4093,2.2004,irbl2
satimage,0.0087,0.5,0.6,1,1.0,0.39,0.5485,0.4702,0.4487,2.1503,kpdr
satimage,0.0087,0.5,0.6,1,1.0,0.39,0.5272,0.4498,0.4234,2.6039,pdr
satimage,0.0087,0.5,0.7,1,1.0,0.25,0.6516,0.5671,0.5705,1.6397,irbl2
satimage,0.0087,0.5,0.7,1,1.0,0.25,0.6703,0.5977,0.5941,1.6369,kpdr
satimage,0.0087,0.5,0.7,1,1.0,0.25,0.6516,0.577,0.5715,1.8903,pdr
satimage,0.0087,0.5,0.8,1,1.0,0.18,0.732,0.6344,0.6652,1.3332,irbl2
satimage,0.0087,0.5,0.8,1,1.0,0.18,0.7481,0.6675,0.6863,1.1511,kpdr
satimage,0.0087,0.5,0.8,1,1.0,0.18,0.7392,0.6516,0.6748,1.4891,pdr
satimage,0.0087,0.5,0.9,1,1.0,0.08,0.83,0.7194,0.787,0.7216,irbl2
satimage,0.0087,0.5,0.9,1,1.0,0.08,0.8393,0.7455,0.7995,0.5541,kpdr
satimage,0.0087,0.5,0.9,1,1.0,0.08,0.8326,0.7271,0.7905,0.8155,pdr
satimage,0.0087,0.5,1.0,1,1.0,0.0,0.9062,0.8566,0.8838,0.2663,irbl2
satimage,0.0087,0.5,1.0,1,1.0,0.0,0.9005,0.8542,0.8769,0.2732,kpdr
satimage,0.0087,0.5,1.0,1,1.0,0.0,0.9139,0.872,0.8935,0.2592,pdr
satimage,0.0087,0.5,0.5,2,0.8552,0.53,0.4126,0.3154,0.2871,2.9055,irbl2
satimage,0.0087,0.5,0.5,2,0.8552,0.53,0.4495,0.3586,0.3313,2.9163,kpdr
satimage,0.0087,0.5,0.5,2,0.8552,0.53,0.4184,0.3403,0.2974,3.4526,pdr
satimage,0.0087,0.5,0.6,2,0.8552,0.41,0.5168,0.4289,0.4097,2.0919,irbl2
satimage,0.0087,0.5,0.6,2,0.8552,0.41,0.5521,0.4743,0.4529,2.1506,kpdr
satimage,0.0087,0.5,0.6,2,0.8552,0.41,0.5184,0.4425,0.4132,2.5505,pdr
satimage,0.0087,0.5,0.7,2,0.8552,0.28,0.647,0.5659,0.5655,1.5917,irbl2
satimage,0.0087,0.5,0.7,2,0.8552,0.28,0.6667,0.5957,0.5903,1.5188,kpdr
satimage,0.0087,0.5,0.7,2,0.8552,0.28,0.6506,0.5816,0.571,1.8551,pdr
satimage,0.0087,0.5,0.8,2,0.8552,0.19,0.7289,0.6352,0.6618,1.3162,irbl2
satimage,0.0087,0.5,0.8,2,0.8552,0.19,0.7377,0.6607,0.6742,1.2689,kpdr
satimage,0.0087,0.5,0.8,2,0.8552,0.19,0.7361,0.6488,0.6712,1.4507,pdr
satimage,0.0087,0.5,0.9,2,0.8552,0.09,0.83,0.7214,0.7873,0.7458,irbl2
satimage,0.0087,0.5,0.9,2,0.8552,0.09,0.8326,0.7365,0.7912,0.7035,kpdr
satimage,0.0087,0.5,0.9,2,0.8552,0.09,0.8351,0.7325,0.794,0.8229,pdr
satimage,0.0087,0.5,1.0,2,0.8552,0.0,0.9067,0.8603,0.8846,0.2932,irbl2
satimage,0.0087,0.5,1.0,2,0.8552,0.0,0.8968,0.855,0.8727,0.3034,kpdr
satimage,0.0087,0.5,1.0,2,0.8552,0.0,0.9098,0.8709,0.8886,0.2729,pdr
satimage,0.0087,0.5,0.5,5,0.7685,0.56,0.395,0.2987,0.267,2.838,irbl2
satimage,0.0087,0.5,0.5,5,0.7685,0.56,0.4375,0.3477,0.3177,3.0069,kpdr
satimage,0.0087,0.5,0.5,5,0.7685,0.56,0.4038,0.3278,0.2816,3.451,pdr
satimage,0.0087,0.5,0.6,5,0.7685,0.43,0.5008,0.4141,0.3913,2.1043,irbl2
satimage,0.0087,0.5,0.6,5,0.7685,0.43,0.5365,0.4573,0.4341,2.2312,kpdr
satimage,0.0087,0.5,0.6,5,0.7685,0.43,0.5034,0.4311,0.3972,2.5367,pdr
satimage,0.0087,0.5,0.7,5,0.7685,0.3,0.6335,0.5592,0.5504,1.5898,irbl2
satimage,0.0087,0.5,0.7,5,0.7685,0.3,0.6537,0.5869,0.5753,1.6572,kpdr
satimage,0.0087,0.5,0.7,5,0.7685,0.3,0.6361,0.5692,0.5545,1.8773,pdr
satimage,0.0087,0.5,0.8,5,0.7685,0.19,0.7185,0.6284,0.6499,1.3158,irbl2
satimage,0.0087,0.5,0.8,5,0.7685,0.19,0.7361,0.6612,0.6728,1.2396,kpdr
satimage,0.0087,0.5,0.8,5,0.7685,0.19,0.717,0.6362,0.6489,1.4799,pdr
satimage,0.0087,0.5,0.9,5,0.7685,0.09,0.8118,0.7051,0.7651,0.8031,irbl2
satimage,0.0087,0.5,0.9,5,0.7685,0.09,0.8279,0.7375,0.7859,0.7389,kpdr
satimage,0.0087,0.5,0.9,5,0.7685,0.09,0.8129,0.717,0.7672,0.877,pdr
satimage,0.0087,0.5,1.0,5,0.7685,0.0,0.886,0.8405,0.8592,0.3495,irbl2
satimage,0.0087,0.5,1.0,5,0.7685,0.0,0.8942,0.8531,0.8696,0.3662,kpdr
satimage,0.0087,0.5,1.0,5,0.7685,0.0,0.8911,0.8539,0.866,0.351,pdr
satimage,0.0087,0.5,0.5,10,0.7396,0.57,0.3919,0.301,0.2653,2.9129,irbl2
satimage,0.0087,0.5,0.5,10,0.7396,0.57,0.4381,0.3555,0.3198,3.0182,kpdr
satimage,0.0087,0.5,0.5,10,0.7396,0.57,0.3821,0.3012,0.2568,3.488,pdr
satimage,0.0087,0.5,0.6,10,0.7396,0.44,0.4899,0.3939,0.3778,2.0929,irbl2
satimage,0.0087,0.5,0.6,10,0.7396,0.44,0.5324,0.4573,0.4307,2.1941,kpdr
satimage,0.0087,0.5,0.6,10,0.7396,0.44,0.492,0.4207,0.3842,2.5939,pdr
satimage,0.0087,0.5,0.7,10,0.7396,0.3,0.6231,0.5423,0.5377,1.5715,irbl2
satimage,0.0087,0.5,0.7,10,0.7396,0.3,0.6407,0.573,0.5599,1.6008,kpdr
satimage,0.0087,0.5,0.7,10,0.7396,0.3,0.6216,0.5539,0.5377,1.9449,pdr
satimage,0.0087,0.5,0.8,10,0.7396,0.2,0.6988,0.6073,0.626,1.3311,irbl2
satimage,0.0087,0.5,0.8,10,0.7396,0.2,0.7195,0.6415,0.6527,1.3078,kpdr
